store_nbr,store_name,chain_name,store_state,target,total_orders,total_items,total_brands,total_sales,total_qty,avg_invoice_value,sales_per_order,qty_per_order,items_per_order,brands_per_order
30631,WEIS #169,WEIS,PA,0,80,76,13,5654.2551,172,33.0658193,70.67818875,2.15,0.95,0.1625
30536,WEIS #43,WEIS,PA,0,367,212,20,96167.122,2153,47.39631444,262.0357548,5.866485014,0.577656676,0.054495913
30701,WEIS #231,WEIS,PA,0,404,204,19,105436.6881,2501,44.48805405,260.9819012,6.190594059,0.504950495,0.047029703
30658,WEIS #190,WEIS,PA,0,104,95,14,14998.0966,497,30.79691294,144.2124673,4.778846154,0.913461538,0.134615385
30530,WEIS #36,WEIS,PA,0,32,12,2,1522.3144,41,37.12961951,47.572325,1.28125,0.375,0.0625
30588,WEIS #116,WEIS,NY,0,14,12,2,790.8265,21,37.65840476,56.48760714,1.5,0.857142857,0.142857143
30507,WEIS #7,WEIS,PA,0,17,9,2,711.3328,19,37.43856842,41.84310588,1.117647059,0.529411765,0.117647059
30759,WEIS #303,WEIS,VA,0,211,139,9,54886.7275,1173,47.7691275,260.1266706,5.559241706,0.658767773,0.042654028
30657,WEIS #189,WEIS,PA,0,322,201,19,83405.1148,2014,44.03649145,259.0220957,6.254658385,0.624223602,0.059006211
30557,WEIS #72,WEIS,PA,0,98,80,13,8380.6019,270,32.10958582,85.51634592,2.755102041,0.816326531,0.132653061
30511,WEIS #9,WEIS,PA,0,15,11,2,635.7176,17,37.39515294,42.38117333,1.133333333,0.733333333,0.133333333
30626,WEIS #164,WEIS,PA,0,97,51,9,10216.1871,315,32.6395754,105.3215165,3.24742268,0.525773196,0.092783505
30787,WEIS #223,WEIS,PA,0,635,236,21,215593.7925,4969,46.00806498,339.5177835,7.82519685,0.371653543,0.033070866
30533,WEIS #39,WEIS,PA,0,91,75,13,8516.0842,255,34.20114137,93.58334286,2.802197802,0.824175824,0.142857143
30596,WEIS #127,WEIS,PA,0,71,66,13,4830.8531,143,33.78218951,68.04018451,2.014084507,0.929577465,0.183098592
30517,WEIS #19,WEIS,PA,0,5,2,1,182.325,5,36.465,36.465,1,0.4,0.2
30546,WEIS #55,WEIS,PA,0,360,145,9,116080.1847,2569,47.30243875,322.4449575,7.136111111,0.402777778,0.025
30514,WEIS #14,WEIS,PA,0,61,37,9,3473.3048,106,32.76702642,56.93942295,1.737704918,0.606557377,0.147540984
30504,WEIS #4,WEIS,PA,0,11,7,2,456.0778,12,38.00648333,41.46161818,1.090909091,0.636363636,0.181818182
30632,WEIS #170,WEIS,PA,0,109,93,13,20186.2198,637,33.03800295,185.1946771,5.844036697,0.853211009,0.119266055
30708,WEIS #271,WEIS,DE,0,526,191,16,162608.3883,3713,45.8051798,309.1414226,7.058935361,0.363117871,0.030418251
30623,WEIS #161,WEIS,PA,0,8,4,1,291.72,8,36.465,36.465,1,0.5,0.125
30577,WEIS #98,WEIS,PA,0,332,136,9,95578.6689,2115,47.29276047,287.8875569,6.370481928,0.409638554,0.027108434
30528,WEIS #33,WEIS,PA,0,87,71,13,8061.8206,252,32.9053902,92.6646046,2.896551724,0.816091954,0.149425287
30653,WEIS #187,WEIS,PA,0,106,86,14,10938.6898,361,31.52360173,103.1951868,3.405660377,0.811320755,0.132075472
30543,WEIS #51,WEIS,PA,0,13,11,2,708.6476,19,37.29724211,54.51135385,1.461538462,0.846153846,0.153846154
30635,WEIS #173,WEIS,PA,0,438,209,20,123682.8794,2765,46.35790082,282.3810032,6.312785388,0.47716895,0.0456621
30705,WEIS #234,WEIS,NJ,0,95,82,13,8747.8036,280,31.81019491,92.08214316,2.947368421,0.863157895,0.136842105
30640,WEIS #177,WEIS,PA,0,102,93,14,12231.0987,404,30.96480684,119.9127324,3.960784314,0.911764706,0.137254902
30772,WEIS #239,WEIS,MD,0,650,225,19,225587.0371,5095,46.78287787,347.0569802,7.838461538,0.346153846,0.029230769
30616,WEIS #154,WEIS,PA,0,22,11,2,1123.3873,30,37.44624333,51.06305909,1.363636364,0.5,0.090909091
30630,WEIS #168,WEIS,PA,0,96,85,14,9909.6674,314,32.49071279,103.2257021,3.270833333,0.885416667,0.145833333
30696,WEIS #228,WEIS,MD,0,414,216,20,122567.9984,2818,46.11286622,296.0579671,6.806763285,0.52173913,0.048309179
30620,WEIS #157,WEIS,PA,0,91,49,9,6296.6174,214,29.84178863,69.1935978,2.351648352,0.538461538,0.098901099
30637,WEIS #175,WEIS,PA,0,555,208,20,169997.8948,3984,45.30860736,306.3025132,7.178378378,0.374774775,0.036036036
30799,WEIS MARKETS #209,WEIS,PA,0,18,8,2,684.1167,18,38.00648333,38.00648333,1,0.444444444,0.111111111
30774,WEIS #206,WEIS,MD,0,528,219,20,179687.4173,4180,45.32982273,340.3170782,7.916666667,0.414772727,0.037878788
30675,WEIS #199,WEIS,PA,0,92,74,13,7946.1258,247,32.56608934,86.37093261,2.684782609,0.804347826,0.141304348
30576,WEIS #95,WEIS,PA,0,15,8,2,556.2239,15,37.08159333,37.08159333,1,0.533333333,0.133333333
30582,WEIS #108,WEIS,WV,0,10,4,1,401.115,11,36.465,40.1115,1.1,0.4,0.1
30538,WEIS #45,WEIS,MD,0,440,205,20,124144.279,2840,46.47857694,282.1460886,6.454545455,0.465909091,0.045454545
30529,WEIS #35,WEIS,PA,0,41,41,9,3213.4307,93,34.55301828,78.37635854,2.268292683,1,0.219512195
30559,WEIS #76,WEIS,PA,0,94,54,10,6262.3166,211,30.39959515,66.62038936,2.244680851,0.574468085,0.106382979
30578,WEIS #100,WEIS,MD,0,408,195,18,116681.7543,2630,47.23957664,285.9846919,6.446078431,0.477941176,0.044117647
30722,WEIS #280,WEIS,MD,0,289,156,15,68892.9012,1518,46.70705166,238.3837412,5.252595156,0.539792388,0.051903114
30704,WEIS #233,WEIS,PA,0,427,183,17,114079.005,2617,45.70472957,267.1639461,6.128805621,0.428571429,0.039812646
30562,WEIS #79,WEIS,PA,0,509,217,19,157836.8441,3590,45.57806645,310.0920316,7.053045187,0.42632613,0.037328094
30548,WEIS #58,WEIS,PA,0,89,78,13,6643.2088,208,31.93850385,74.64279551,2.337078652,0.876404494,0.146067416
30672,WEIS #198,WEIS,PA,0,38,10,2,2079.0356,56,40.76540392,54.71146316,1.473684211,0.263157895,0.052631579
30650,WEIS #184,WEIS,PA,0,460,204,19,133884.874,3016,47.10938564,291.0540739,6.556521739,0.443478261,0.041304348
30741,WEIS #289,WEIS,MD,0,335,164,16,71827.2271,1573,49.57020504,214.4096331,4.695522388,0.489552239,0.047761194
30506,WEIS #5,WEIS,PA,0,401,201,20,122591.9259,2705,48.30257128,305.7155259,6.74563591,0.501246883,0.049875312
30717,WEIS #277,WEIS,MD,0,367,170,17,89093.0501,2035,46.91577151,242.7603545,5.544959128,0.463215259,0.046321526
30531,WEIS #37,WEIS,PA,0,88,77,13,7799.868,225,34.97698655,88.63486364,2.556818182,0.875,0.147727273
30589,WEIS #118,WEIS,PA,0,81,47,9,4820.7551,154,32.13836733,59.51549506,1.901234568,0.580246914,0.111111111
30803,WEIS MARKETS #121,WEIS,MD,0,329,186,19,101035.0852,2287,46.34636936,307.0975234,6.951367781,0.565349544,0.05775076
30573,WEIS #91,WEIS,PA,0,101,59,10,8094.3412,283,29.433968,80.14199208,2.801980198,0.584158416,0.099009901
30568,WEIS #85,WEIS,MD,0,466,141,9,158933.7588,3446,47.9004698,341.0595682,7.394849785,0.302575107,0.019313305
30767,WEIS #232,WEIS,PA,0,188,213,21,46481.2442,1083,45.65937544,247.2406606,5.760638298,1.132978723,0.111702128
30785,WEIS #238,WEIS,WV,0,426,223,21,106979.8967,2446,46.51299857,251.1265181,5.741784038,0.523474178,0.049295775
30537,WEIS #44,WEIS,MD,0,316,206,19,97316.9792,2276,45.17965608,307.9651241,7.202531646,0.651898734,0.060126582
30590,WEIS #119,WEIS,MD,0,373,231,21,124902.5983,2971,44.54443591,334.8595129,7.965147453,0.619302949,0.056300268
30743,WEIS #291,WEIS,MD,0,8,9,2,378.2747,10,37.82747,47.2843375,1.25,1.125,0.25
30622,WEIS #159,WEIS,PA,0,25,12,3,1088.5798,33,32.98726667,43.543192,1.32,0.48,0.12
30628,WEIS #166,WEIS,PA,0,85,74,12,6873.6244,210,32.73154476,80.86616941,2.470588235,0.870588235,0.141176471
30791,WEIS #141,WEIS,PA,0,380,220,21,105594.4581,2396,46.74389469,277.8801529,6.305263158,0.578947368,0.055263158
30570,WEIS #87,WEIS,MD,0,300,133,9,108978.6937,2278,50.10514653,363.2623123,7.593333333,0.443333333,0.03
30781,WEIS #227,WEIS,PA,0,471,221,19,142987.3556,3324,44.99287464,303.582496,7.057324841,0.469214437,0.040339703
30513,WEIS #10,WEIS,PA,0,103,96,14,12981.4166,406,32.13221931,126.0331709,3.941747573,0.932038835,0.13592233
30556,WEIS #71,WEIS,PA,0,602,208,20,210082.2499,4673,47.5406766,348.973837,7.762458472,0.34551495,0.033222591
30760,WEIS #304,WEIS,VA,0,269,160,16,67610.1612,1471,49.45878654,251.3388892,5.468401487,0.594795539,0.059479554
30575,WEIS #94,WEIS,PA,0,82,40,9,4853.6944,147,33.24448219,59.19139512,1.792682927,0.487804878,0.109756098
30685,WEIS #218,WEIS,NY,0,46,44,9,4153.4995,128,32.96428175,90.29346739,2.782608696,0.956521739,0.195652174
30786,WEIS #386,WEIS,PA,0,99,87,14,12974.1993,404,32.51679023,131.0525182,4.080808081,0.878787879,0.141414141
30614,WEIS #151,WEIS,PA,0,89,67,12,7155.1227,209,34.39962837,80.39463708,2.348314607,0.752808989,0.134831461
30718,WEIS #278,WEIS,MD,0,293,168,16,82640.9279,1763,50.76224072,282.0509485,6.017064846,0.57337884,0.054607509
30594,WEIS #125,WEIS,PA,0,81,52,9,5224.8092,162,32.25190864,64.50381728,2,0.641975309,0.111111111
30739,WEIS #287,WEIS,MD,0,260,166,16,71495.9643,1595,46.9750094,274.9844781,6.134615385,0.638461538,0.061538462
30688,WEIS #220,WEIS,NY,0,98,70,12,9698.2065,292,33.67432813,98.96129082,2.979591837,0.714285714,0.12244898
30574,WEIS #92,WEIS,PA,0,414,144,9,132557.8413,2890,48.75242416,320.1880225,6.980676329,0.347826087,0.02173913
30584,WEIS #111,WEIS,MD,0,515,215,20,164394.5225,3692,46.74282698,319.212665,7.168932039,0.417475728,0.038834951
30601,WEIS #133,WEIS,PA,0,572,210,20,192539.5797,4331,46.77832354,336.6076568,7.571678322,0.367132867,0.034965035
30597,WEIS #128,WEIS,MD,0,302,207,19,72268.979,1659,46.95840091,239.301255,5.493377483,0.685430464,0.062913907
30540,WEIS #49,WEIS,PA,0,444,210,20,138994.5587,3129,47.43841594,313.0508079,7.047297297,0.472972973,0.045045045
30660,WEIS #192,WEIS,PA,0,96,71,13,8580.8375,261,33.00322115,89.38372396,2.71875,0.739583333,0.135416667
30553,WEIS #67,WEIS,PA,0,96,85,14,8407.5956,275,30.91027794,87.57912083,2.864583333,0.885416667,0.145833333
30687,WEIS #219,WEIS,NY,0,9,6,2,337.4339,9,37.49265556,37.49265556,1,0.666666667,0.222222222
30763,WEIS #305,WEIS,VA,0,278,133,10,77881.1997,1705,49.47979651,280.1482004,6.133093525,0.478417266,0.035971223
30569,WEIS #86,WEIS,MD,0,410,145,9,153689.4364,3461,47.46431019,374.8522839,8.441463415,0.353658537,0.02195122
30729,WEIS #282,WEIS,MD,0,385,135,9,125772.7036,2794,47.21197583,326.682347,7.257142857,0.350649351,0.023376623
30618,WEIS #156,WEIS,PA,0,23,11,2,1048.2694,28,38.82479259,45.57693043,1.217391304,0.47826087,0.086956522
30744,WEIS #292,WEIS,MD,0,279,168,16,67704.717,1477,47.61231857,242.6692366,5.29390681,0.602150538,0.05734767
30648,WEIS #182,WEIS,PA,0,106,84,13,13521.2631,429,32.19348357,127.5590858,4.047169811,0.79245283,0.122641509
30515,WEIS #16,WEIS,PA,0,406,209,19,120237.7592,2759,46.05046312,296.1521163,6.795566502,0.514778325,0.04679803
30526,WEIS #30,WEIS,PA,0,5,3,1,182.325,5,36.465,36.465,1,0.6,0.2
30510,WEIS #8,WEIS,PA,0,17,9,2,973.1515,26,37.42890385,57.24420588,1.529411765,0.529411765,0.117647059
30581,WEIS #106,WEIS,PA,0,54,57,9,10064.0834,317,33.2147967,186.3719148,5.87037037,1.055555556,0.166666667
30644,WEIS #181,WEIS,PA,0,19,4,1,729.3,20,38.38421053,38.38421053,1.052631579,0.210526316,0.052631579
30721,WEIS #279,WEIS,MD,0,335,170,16,84153.5923,1838,47.81454108,251.2047531,5.486567164,0.507462687,0.047761194
30608,WEIS #143,WEIS,NJ,0,100,80,13,10174.1174,319,32.40164777,101.741174,3.19,0.8,0.13
30638,WEIS #176,WEIS,PA,0,28,11,2,1207.7541,32,37.74231563,43.134075,1.142857143,0.392857143,0.071428571
30751,WEIS #296,WEIS,VA,0,236,136,9,59061.3596,1260,48.93236089,250.2599983,5.338983051,0.576271186,0.038135593
30706,WEIS #237,WEIS,PA,0,442,229,21,124469.1591,2823,46.77533224,281.6044324,6.386877828,0.518099548,0.047511312
30571,WEIS #88,WEIS,PA,0,308,201,19,83142.9706,1805,46.86751443,269.9447097,5.86038961,0.652597403,0.061688312
30676,WEIS #200,WEIS,PA,0,497,207,18,160724.5716,3586,47.77781558,323.3894801,7.215291751,0.416498994,0.036217304
30783,WEIS #135,WEIS,PA,0,102,53,9,10867.9512,338,32.83368943,106.5485412,3.31372549,0.519607843,0.088235294
30539,WEIS #48,WEIS,PA,0,5,2,1,182.325,5,36.465,36.465,1,0.4,0.2
30715,WEIS #276,WEIS,MD,0,346,166,16,78616.9807,1700,48.2312765,227.2167072,4.913294798,0.479768786,0.046242775
30607,WEIS #142,WEIS,PA,0,92,79,14,8259.1725,246,33.57387195,89.77361413,2.673913043,0.858695652,0.152173913
30621,WEIS #158,WEIS,PA,0,28,12,3,1243.5671,34,36.57550294,44.41311071,1.214285714,0.428571429,0.107142857
30549,WEIS #60,WEIS,MD,0,252,174,16,53440.4838,1222,45.99008933,212.0654119,4.849206349,0.69047619,0.063492063
30766,WEIS #308,WEIS,VA,0,258,126,15,56296.177,1133,53.20999716,218.2022364,4.391472868,0.488372093,0.058139535
30598,WEIS #129,WEIS,MD,0,357,205,20,97850.3853,2196,48.27350039,274.0907151,6.151260504,0.574229692,0.056022409
30561,WEIS #78,WEIS,PA,0,76,40,10,6236.4586,199,32.31325699,82.05866579,2.618421053,0.526315789,0.131578947
30609,WEIS #144,WEIS,PA,0,89,76,14,7590.0395,243,31.89092227,85.2813427,2.730337079,0.853932584,0.157303371
30634,WEIS #172,WEIS,MD,0,368,203,20,110298.0127,2541,45.2597508,299.7228606,6.904891304,0.551630435,0.054347826
30610,WEIS #145,WEIS,NJ,0,108,93,14,16088.9653,532,31.67119154,148.9719009,4.925925926,0.861111111,0.12962963
30677,WEIS #203,WEIS,PA,0,20,9,2,927.4376,25,37.097504,46.37188,1.25,0.45,0.1
30534,WEIS #40,WEIS,PA,0,21,11,2,1007.9592,26,38.76766154,47.99805714,1.238095238,0.523809524,0.095238095
30807,WEIS MARKETS #210,WEIS,MD,0,161,174,20,37662.2498,885,43.14117961,233.9270174,5.49689441,1.080745342,0.124223602
30612,WEIS #148,WEIS,PA,0,275,143,9,85759.3199,1869,49.80216022,311.8520724,6.796363636,0.52,0.032727273
30659,WEIS #191,WEIS,PA,0,408,172,16,117915.3239,2618,48.24685921,289.0081468,6.416666667,0.421568627,0.039215686
30551,WEIS #63,WEIS,PA,0,290,163,16,86313.6715,1892,49.15357147,297.63335,6.524137931,0.562068966,0.055172414
30527,WEIS #31,WEIS,PA,0,103,85,14,9616.1811,311,31.52846262,93.36098155,3.019417476,0.825242718,0.13592233
30664,WEIS #195,WEIS,PA,0,104,77,13,10361.9236,323,32.89499556,99.63388077,3.105769231,0.740384615,0.125
30585,WEIS #112,WEIS,PA,0,436,205,20,148310.8505,3291,47.67304741,340.1625011,7.548165138,0.470183486,0.04587156
30550,WEIS #62,WEIS,MD,0,303,205,19,94974.0734,2170,45.26886244,313.4457868,7.161716172,0.676567657,0.062706271
30732,WEIS #285,WEIS,MD,0,318,167,16,72306.7575,1618,45.9382195,227.3797406,5.088050314,0.525157233,0.050314465
30593,WEIS #123,WEIS,MD,0,455,221,21,147955.7018,3385,46.77701606,325.1773666,7.43956044,0.485714286,0.046153846
30580,WEIS #104,WEIS,PA,0,507,221,21,143906.0674,3400,45.36761267,283.8383972,6.706114398,0.435897436,0.041420118
30521,WEIS #22,WEIS,PA,0,5,3,1,218.79,6,43.758,43.758,1.2,0.6,0.2
30599,WEIS #131,WEIS,PA,0,14,9,2,574.7217,15,38.31478,41.05155,1.071428571,0.642857143,0.142857143
30665,WEIS #196,WEIS,PA,0,453,216,19,133474.8468,3016,46.42603367,294.6464609,6.657836645,0.476821192,0.041942605
30617,WEIS #155,WEIS,PA,0,94,80,13,8904.3945,260,34.64744942,94.72760106,2.765957447,0.85106383,0.138297872
30775,WEIS #136,WEIS,NJ,0,102,82,13,15291.5396,489,32.67422991,149.9170549,4.794117647,0.803921569,0.12745098
30518,WEIS #20,WEIS,PA,0,8,4,1,364.65,10,40.51666667,45.58125,1.25,0.5,0.125
30516,WEIS #17,WEIS,PA,0,308,206,20,77487.6554,1816,44.89435423,251.5832968,5.896103896,0.668831169,0.064935065
30748,WEIS #294,WEIS,MD,0,324,157,16,97896.2553,2122,49.46753679,302.1489361,6.549382716,0.484567901,0.049382716
30563,WEIS #80,WEIS,PA,0,409,176,16,132451.1021,2953,47.25333646,323.8413254,7.2200489,0.430317848,0.039119804
30806,WEIS MARKETS #109,WEIS,DE,0,213,185,20,78486.6798,1769,46.63498503,368.4820648,8.305164319,0.868544601,0.093896714
30555,WEIS #70,WEIS,MD,0,331,141,9,97138.6304,2137,48.20775702,293.4701825,6.456193353,0.425981873,0.027190332
30542,WEIS #50,WEIS,PA,0,312,136,9,96759.9348,2220,46.27447862,310.1279962,7.115384615,0.435897436,0.028846154
30649,WEIS #183,WEIS,WV,0,443,208,20,107014.0291,2432,46.64953317,241.5666571,5.489841986,0.469525959,0.045146727
30710,WEIS #273,WEIS,DE,0,373,177,16,93545.7119,2110,45.52102769,250.7927933,5.656836461,0.474530831,0.042895442
30629,WEIS #167,WEIS,MD,0,102,88,14,11003.7414,345,31.98762035,107.8798176,3.382352941,0.862745098,0.137254902
30753,WEIS #298,WEIS,VA,0,250,129,9,60741.9715,1315,49.74772441,242.967886,5.26,0.516,0.036
30682,WEIS #215,WEIS,NY,0,89,62,11,8471.1343,247,35.00468719,95.18128427,2.775280899,0.696629213,0.123595506
30690,WEIS #222,WEIS,NY,0,100,78,13,11570.5506,361,32.22994596,115.705506,3.61,0.78,0.13
30591,WEIS #120,WEIS,PA,0,33,8,2,2087.7539,57,44.42029574,63.2652697,1.727272727,0.242424242,0.060606061
30797,WEIS MARKETS #207,WEIS,PA,0,11,4,1,401.115,11,36.465,36.465,1,0.363636364,0.090909091
30583,WEIS #110,WEIS,MD,0,322,210,20,84957.3858,1910,47.35640234,263.842813,5.931677019,0.652173913,0.062111801
30692,WEIS #226,WEIS,PA,0,99,78,14,9344.2732,281,33.25364128,94.38659798,2.838383838,0.787878788,0.141414141
30750,WEIS #295,WEIS,MD,0,375,136,15,100314.5508,2101,51.07665519,267.5054688,5.602666667,0.362666667,0.04
30707,WEIS #240,WEIS,PA,0,399,215,20,114397.5881,2667,45.19857294,286.7107471,6.684210526,0.538847118,0.050125313
30552,WEIS #64,WEIS,PA,0,17,11,2,893.1605,24,37.21502083,52.53885294,1.411764706,0.647058824,0.117647059
30604,WEIS #139,WEIS,MD,0,387,188,16,112145.4894,2592,46.74676507,289.7816264,6.697674419,0.485788114,0.041343669
30611,WEIS #147,WEIS,NJ,0,99,69,12,8437.7872,283,30.68286255,85.23017374,2.858585859,0.696969697,0.121212121
30567,WEIS #84,WEIS,MD,0,287,129,9,93777.4869,2009,48.04174534,326.7508254,7,0.449477352,0.031358885
30801,WEIS MARKETS #90,WEIS,MD,0,348,223,20,127382.954,2990,45.44522083,366.0429713,8.591954023,0.640804598,0.057471264
30544,WEIS #52,WEIS,PA,0,88,66,13,6549.736,203,32.42443564,74.42881818,2.306818182,0.75,0.147727273
30700,WEIS #230,WEIS,NJ,0,100,56,10,9172.0484,300,31.09168949,91.720484,3,0.56,0.1
30605,WEIS #140,WEIS,PA,0,46,14,2,2764.3123,75,36.85749733,60.09374565,1.630434783,0.304347826,0.043478261
30524,WEIS #29,WEIS,PA,0,354,144,9,116785.7716,2647,45.7983418,329.9033096,7.47740113,0.406779661,0.025423729
30572,WEIS #89,WEIS,MD,0,378,145,9,133547.7015,2960,47.78093077,353.3007976,7.830687831,0.383597884,0.023809524
30592,WEIS #122,WEIS,MD,0,319,156,16,89382.0781,1988,48.47184279,280.1946022,6.231974922,0.489028213,0.05015674
30742,WEIS #290,WEIS,MD,0,395,157,16,98429.2967,2086,51.23857194,249.1880929,5.281012658,0.397468354,0.040506329
30752,WEIS #297,WEIS,VA,0,288,132,15,68132.5912,1371,53.81721264,236.5714972,4.760416667,0.458333333,0.052083333
30535,WEIS #41,WEIS,PA,0,352,139,8,93010.069,2050,48.79856716,264.2331506,5.823863636,0.394886364,0.022727273
30798,WEIS MARKETS #208,WEIS,PA,0,56,33,9,2881.3117,85,34.7145988,51.45199464,1.517857143,0.589285714,0.160714286
30699,WEIS #229,WEIS,MD,0,446,146,8,155492.0736,3485,48.77417616,348.6369363,7.813901345,0.32735426,0.01793722
30602,WEIS #137,WEIS,PA,0,100,83,14,8618.8184,286,30.45518869,86.188184,2.86,0.83,0.14
30765,WEIS #307,WEIS,VA,0,267,166,16,58511.977,1275,49.29399916,219.1459813,4.775280899,0.621722846,0.059925094
30714,WEIS #275,WEIS,MD,0,268,193,20,66457.2816,1487,44.99477427,247.9749313,5.548507463,0.720149254,0.074626866
30615,WEIS #152,WEIS,PA,0,23,12,2,1077.6734,29,37.16115172,46.85536522,1.260869565,0.52173913,0.086956522
30554,WEIS #68,WEIS,PA,0,102,92,14,12066.9398,393,31.180723,118.3033314,3.852941176,0.901960784,0.137254902
30757,WEIS #301,WEIS,VA,0,247,155,16,54666.9959,1184,49.56209964,221.32387,4.793522267,0.627530364,0.064777328
30547,WEIS #56,WEIS,PA,0,43,47,10,3303.5659,98,34.05738041,76.82711395,2.279069767,1.093023256,0.23255814
30558,WEIS #74,WEIS,PA,0,106,91,13,24611.8912,780,34.13577143,232.1876528,7.358490566,0.858490566,0.122641509
30656,WEIS #188,WEIS,PA,0,107,81,13,12660.0038,398,32.71318811,118.3177925,3.719626168,0.757009346,0.121495327
30642,WEIS #179,WEIS,MD,0,83,64,11,6965.8808,210,33.48981154,83.9262747,2.530120482,0.771084337,0.13253012
30731,WEIS #284,WEIS,MD,0,381,139,9,99194.9725,2170,48.74445823,260.3542585,5.695538058,0.364829396,0.023622047
30662,WEIS #193,WEIS,MD,0,566,214,20,170015.5875,3857,46.64350823,300.3808966,6.814487633,0.378091873,0.035335689
30627,WEIS #165,WEIS,PA,0,92,76,13,8418.6678,253,34.0836753,91.5072587,2.75,0.826086957,0.141304348
30564,WEIS #81,WEIS,MD,0,395,195,19,96678.9458,2287,44.22641619,244.7568248,5.789873418,0.493670886,0.048101266
30532,WEIS #38,WEIS,PA,0,67,55,11,4533.1438,134,33.82943134,67.65886269,2,0.820895522,0.164179104
46163,DELUXE FOODS MARKET-APTOS,WEST COAST INDEPENDENTS,CA,0,89,74,7,27116.97,551,49.93917127,304.6850562,6.191011236,0.831460674,0.078651685
46604,HOLIDAY MKT #34-COTTONWOOD,WEST COAST INDEPENDENTS,CA,1,183,142,14,42065.61,1068,41.48482249,229.8667213,5.836065574,0.775956284,0.076502732
45239,STATE FOODS TULARE,WEST COAST INDEPENDENTS,CA,1,36,101,7,18129.15,474,41.48546911,503.5875,13.16666667,2.805555556,0.194444444
46648,SAV-MOR FOODS #32,WEST COAST INDEPENDENTS,CA,1,129,141,10,97459.57,2365,50.68100364,755.5005426,18.33333333,1.093023256,0.07751938
45353,ABC #58 STORE,WEST COAST INDEPENDENTS,HI,0,4,1,0,57.94,4,14.485,14.485,1,0.25,0
47567,ORCHIDLAND GENERAL STORE,WEST COAST INDEPENDENTS,HI,1,82,68,5,12280.35,326,38.01965944,149.7603659,3.975609756,0.829268293,0.06097561
46116,PAYLESS IGA SUPERMARKET*C,WEST COAST INDEPENDENTS,CA,1,125,230,16,58197.14,1046,57.90760199,465.57712,8.368,1.84,0.128
46453,ISLAND GROCERY DEPOT - LAHAINA,WEST COAST INDEPENDENTS,HI,0,8,8,0,3805.91,10,380.591,475.73875,1.25,1,0
47475,OLIVER'S MARKET WINDSOR,WEST COAST INDEPENDENTS,CA,1,155,87,7,53274.44,1165,51.2747257,343.7060645,7.516129032,0.561290323,0.04516129
45015,PACIFIC MARKETS #15,WEST COAST INDEPENDENTS,CA,1,103,52,10,10405.2,221,48.39627907,101.0213592,2.145631068,0.504854369,0.097087379
46346,SAV-MOR FDS #14 PROMO,WEST COAST INDEPENDENTS,CA,0,19,18,2,17794.87,56,635.5310714,936.5721053,2.947368421,0.947368421,0.105263158
45170,STATE FOODS SUPER MARKET,WEST COAST INDEPENDENTS,CA,0,19,31,5,3036.1,60,50.60166667,159.7947368,3.157894737,1.631578947,0.263157895
